Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) / GET 
Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /newpage.html GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /image/download.jpg GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /newpage GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /image/download.jpg GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging 20250419	21:17:50 	 50f3d259-37bc-405f-b94b-28462d30d295 / GET 
Logging 20250419	21:17:50 	 b195cc4e-90ab-4a65-8376-2127c5399fbf /css/styles.css GET 
Logging 20250419	21:17:50 	 db89cac5-9dcc-44fa-8551-96db585a0647 /favicon.ico GET 
20250419	21:18:40 	 c9aaa8aa-e637-4388-9d97-ac5cb25cdd28 	/ GET 
20250419	21:18:40 	 e65e5032-39d9-46fc-919b-68dbbb05c3a4 	/css/styles.css GET 
20250419	21:18:40 	 649ab37d-d7aa-4f83-a449-0eb3d472f78c 	/favicon.ico GET 
2025-04-19	21:19:00 	 ccc168a6-1653-45e6-870e-155c57bb0c2e 	/ GET 
2025-04-19	21:19:00 	 bac93619-0a02-415b-9d70-a51d5f1e936e 	/css/styles.css GET 
2025-04-19	21:19:00 	 34263a01-0dc1-4d27-9b55-dd88abed1d49 	/favicon.ico GET 
2025-04-19	21:20:08 	 a9afffc3-086b-4550-9071-3957492a390a 	/ GET 
2025-04-19	21:20:08 	 2a97965e-f0e4-4621-8157-181eb4b8eff6 	undefined undefined 
2025-04-19	21:21:09 	 9cf60f0e-091c-4adb-b3a3-09d80cae2128 	/ GET 
2025-04-19	21:21:09 	 e5d21d78-5dc8-4f32-8ec9-bb677481cdb8 	undefined undefined 
2025-04-19	21:22:15 	 9f83c1b2-1160-4113-8644-a34a2d5502c4 	/ GET 
2025-04-19	21:22:16 	 43db1e77-c643-412d-ab73-ae94e11cebdc 	/ GET 
2025-04-19	21:23:10 	 649f2b65-dc56-4392-9bd7-07266e87227f 	/ GET 
2025-04-19	21:23:12 	 51bfcc65-9423-4912-bb72-2567f7fde606 	/ GET 
2025-04-19	21:24:47 	 83a587f9-28fd-4e6d-abbb-54f8bc8d89d7 	/ GET 
2025-04-19	21:24:48 	 4acfb822-a50c-47a1-ba8e-92e504a995cf 	/ GET 
2025-04-19	21:24:49 	 6bd24a5f-1829-49f1-92ea-97324e61d77a 	/ GET 
2025-04-19	21:25:06 	 df5fc587-bab8-4a0b-ad6d-a570f417b757 	/ GET 
2025-04-19	21:25:06 	 df2a1b64-ca88-46af-851f-fb3b9367ee1d 	/css/styles.css GET 
2025-04-19	21:25:06 	 fd90a3dd-9c4d-4107-8430-53682d77728a 	/favicon.ico GET 
2025-04-19	21:33:26 	 81ff765f-23af-45fc-8779-d609ee960f82 	/ GET 
2025-04-19	21:33:26 	 5fcfa873-6bdc-460f-9ca9-c32dd4b53046 	/css/styles.css GET 
2025-04-19	21:33:26 	 57223770-6fcd-4130-8df0-07ff09c95be5 	/favicon.ico GET 
2025-05-09	22:24:00 	 823f9bb3-85ec-4273-b7ec-701ba96f54d7 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:24:00 	 a9c8fb75-7f45-4382-a64f-b671d426b7dd 	POST	 http://localhost:5173 /auth 
2025-05-09	22:25:03 	 67417396-0a08-4b02-8120-0d153eb848e5 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:25:03 	 766ffe97-637d-41d3-8ed0-782dc6920984 	POST	 http://localhost:5173 /auth 
2025-05-09	22:26:11 	 97cc4eb2-cb24-4c9a-9f20-5aa606e929da 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:26:11 	 1b5d7111-3d7c-43e8-a320-42e28bd3988a 	POST	 http://localhost:5173 /auth 
2025-05-09	22:32:51 	 70139c02-3a47-4d88-abec-c2e58abb864d 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:32:51 	 1877e1de-c4a4-479b-b4fb-fbb7af374f93 	POST	 http://localhost:5173 /auth 
2025-05-09	22:33:10 	 1dbe2e59-45ad-4d42-9ef7-edf566887f53 	OPTIONS	 http://localhost:5173 /users 
2025-05-09	22:33:10 	 a26f90c2-2cb9-4370-ae48-ffa1c2b8418d 	GET	 http://localhost:5173 /users 
2025-05-09	22:34:26 	 e43f39e3-b952-4406-b5a8-ca10433efc75 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:34:26 	 42f01b4a-698c-4264-9018-309627d9b518 	POST	 http://localhost:5173 /auth 
2025-05-09	22:34:32 	 14045210-4fc9-4326-8b54-6a458457df9e 	OPTIONS	 http://localhost:5173 /users 
2025-05-09	22:34:32 	 56cf2240-6767-44e6-b69d-2e14e1a7e61e 	GET	 http://localhost:5173 /users 
2025-05-09	22:34:43 	 5a845db6-65c8-4cc9-9ea2-693f43b75dd8 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:34:43 	 f8fad495-b212-44b0-b1b6-0651016f8403 	POST	 http://localhost:5173 /auth 
2025-05-14	11:36:18 	 e22cff4a-6e0c-4f71-a0e5-b844c941eb70 	GET	 undefined /followingUsers 
2025-05-14	11:36:23 	 45c26a3e-cfc5-4f9e-92d9-3931862d3468 	GET	 undefined /au 
2025-05-14	11:36:56 	 f1a289f8-7e58-48f6-8b9e-9541d5099b2d 	GET	 undefined /auth 
2025-05-14	11:37:01 	 18ef4a05-1863-41a3-b591-1d2bfcf20c77 	POST	 undefined /auth 
2025-05-14	11:37:16 	 6aac37a2-bcc1-4658-be0a-3e867f2f45b4 	GET	 undefined /followingUsers 
2025-05-14	11:40:37 	 184f37f8-c7f0-4791-95a6-f89050d5a378 	GET	 undefined /followingUsers 
2025-05-14	11:40:41 	 612acc11-2fca-455f-8714-6cbdee12c115 	GET	 undefined /auth 
2025-05-14	11:40:44 	 8188b613-1d59-478d-96d8-8d9c9b7d1ced 	POST	 undefined /auth 
2025-05-14	11:41:01 	 8bebb4a1-3df4-418c-8de9-8d8aca415481 	GET	 undefined /followingUsers 
2025-05-14	11:46:18 	 9e251efb-5da9-48b7-a679-29b6a222c405 	POST	 undefined /auth 
2025-05-14	11:46:28 	 015ae3e5-6b07-4728-9d79-7f38a61c25ab 	GET	 undefined /followingUsers 
2025-05-14	11:46:34 	 acc18c52-f5ed-4862-bd4a-d37084ee2f7e 	GET	 undefined /followingUsers 
2025-05-14	11:50:40 	 11bdcdb8-ac5b-4456-a40d-fee88ca59a3b 	POST	 undefined /auth 
2025-05-14	11:50:50 	 292da08c-844b-43d6-acb0-b4a6be500d2f 	GET	 undefined /followingUsers 
2025-05-14	11:50:53 	 19c554d5-c5be-4e40-a366-b51fc882bce5 	GET	 undefined /followingUsers 
2025-05-14	11:50:54 	 9e84fd8f-a8f8-4490-bb63-1ae15c36b55c 	GET	 undefined /followingUsers 
2025-05-14	11:51:12 	 3f7b51cd-254c-4e25-a053-c44fbb8333a1 	GET	 undefined /followingUsers 
2025-05-14	11:52:05 	 05c3880b-67b9-45b4-bb37-84f2ae2920fd 	POST	 undefined /auth 
2025-05-14	11:52:14 	 402dbd71-8e99-4b67-b842-94b4706c824d 	GET	 undefined /followingUsers 
2025-05-14	11:52:21 	 55b06b79-62a5-4a8b-b899-7d8a0dfd6162 	GET	 undefined /followingUsers 
2025-05-14	11:52:27 	 49740047-6445-4c3e-a099-06266b89ce0c 	GET	 undefined /followingUsers 
2025-05-14	11:58:29 	 c22d7b87-1159-4d48-aee3-471faff03e76 	POST	 undefined /auth 
2025-05-14	11:58:38 	 6ba76270-d102-49fd-9a3d-17acd6017f87 	GET	 undefined /followingUsers 
2025-05-14	11:58:45 	 c8083b4a-1cbf-4c39-81b3-143474fa2d3f 	GET	 undefined /followingUsers 
2025-05-14	12:26:01 	 b4de6e78-c2d5-466d-b343-b90768dd0d8c 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:26:01 	 62bfd844-dc4c-4db0-a2be-ceebe22aff37 	POST	 http://localhost:5173 /auth 
2025-05-14	12:26:35 	 b4e7430b-501e-46dc-a1ca-a7e521dd4b1f 	OPTIONS	 http://localhost:5173 /users 
2025-05-14	12:26:35 	 a99279b7-e71d-42dc-bde7-79de4ca0745a 	GET	 http://localhost:5173 /users 
2025-05-14	12:27:15 	 cf2db0cd-ea5b-48d0-a117-cecae736714d 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:27:15 	 477bdfb4-145d-4ea3-9f54-c1e0e3af6aa1 	POST	 http://localhost:5173 /auth 
2025-05-14	12:27:46 	 d15957ed-3568-4b1a-b0f2-3dd013115e66 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:27:46 	 2c9393ef-afe7-4424-bfa3-11bf029865e2 	POST	 http://localhost:5173 /auth 
2025-05-14	12:30:25 	 b8f9d2af-e264-46e3-a928-d0be97c105d4 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:30:25 	 2b0e705e-9032-4b7e-b5d2-5c2a14092ff8 	POST	 http://localhost:5173 /auth 
2025-05-14	12:30:28 	 e8ed6594-ada7-4888-822d-0e14f19b8ecd 	OPTIONS	 http://localhost:5173 /users 
2025-05-14	12:30:28 	 e5b8ac79-cd23-4281-85e4-ec8d93fd869d 	GET	 http://localhost:5173 /users 
2025-05-14	12:33:12 	 1ebbca1f-9025-4308-8a70-727504647005 	GET	 http://localhost:5173 /refresh 
2025-05-14	12:33:12 	 f53e4910-a0e5-4c1c-aa2f-99dbe2f58384 	GET	 http://localhost:5173 /refresh 
2025-05-14	12:33:28 	 f02f9822-5c66-40cf-acfc-54d7a8e5aa79 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:33:28 	 f9fe0094-ab62-446f-981d-e93292c9f9ab 	POST	 http://localhost:5173 /auth 
2025-05-14	12:33:39 	 98db96a5-d569-4365-b385-d81a668b5b25 	OPTIONS	 http://localhost:5173 /users 
2025-05-14	12:33:39 	 08dcc31d-e20d-4f8d-ba7d-14d32963935a 	OPTIONS	 http://localhost:5173 /users 
2025-05-14	12:33:39 	 5582294d-6a02-4f4c-99de-c656327f5824 	GET	 http://localhost:5173 /users 
2025-05-14	12:33:39 	 dce537a7-d9d0-4d92-8f66-761696eb0b17 	GET	 http://localhost:5173 /users 
2025-05-14	12:34:09 	 a3d8da66-797b-4d6a-897d-38283a679026 	GET	 http://localhost:5173 /refresh 
2025-05-14	12:34:09 	 b1935320-b6ee-439d-ae8c-b1b20612d201 	GET	 http://localhost:5173 /refresh 
2025-05-14	12:34:24 	 529bd2ff-ae0b-48ce-905a-6e49c1e81d2e 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:34:24 	 4233e8fc-08d6-444b-82bc-db120a6aec59 	POST	 http://localhost:5173 /auth 
2025-05-14	12:34:25 	 47c0cf92-ae28-4720-944e-ddfcb46e64f2 	GET	 http://localhost:5173 /refresh 
2025-05-14	12:34:25 	 ef3dc381-18ad-464d-8cd4-70af0a5f3130 	GET	 http://localhost:5173 /refresh 
2025-05-14	12:34:57 	 55842b28-6714-40db-af3b-ab6dda48ece5 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:34:57 	 5e3e35bb-0c64-47c6-bc0a-3e1276cbfa7e 	POST	 http://localhost:5173 /auth 
2025-05-14	12:35:15 	 e95add3e-aadf-4702-b9d8-118f868001c7 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:35:15 	 1ddf9f8c-ec71-4471-a633-249e83e4b4cc 	POST	 http://localhost:5173 /auth 
2025-05-14	12:35:27 	 15d610eb-1cfd-4f6c-8efe-0de7ad3f68d3 	GET	 http://localhost:5173 /logout 
2025-05-14	12:35:34 	 35898589-5808-4d4c-b7fc-f8461c80be51 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:35:34 	 7d5fbe96-1c4f-48d8-a42d-6936e10bdc80 	POST	 http://localhost:5173 /auth 
2025-05-14	12:37:38 	 134da05d-230d-4066-bf7b-ed4eb04a2bdd 	OPTIONS	 http://localhost:5173 /auth 
2025-05-14	12:37:38 	 f95ea278-572b-4e9e-a5cf-f6915effedd9 	POST	 http://localhost:5173 /auth 
2025-05-14	16:13:14 	 19464f28-4ce9-4e9f-bfeb-abcbe140f457 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:14:10 	 82170b6b-49be-4752-97f4-704dba852c95 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:14:38 	 585df2f1-2a59-44a6-be01-82bbbfaba05e 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:17:43 	 6ed4ab20-fb6c-48ea-965b-41b07b197c55 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:19:22 	 b697b297-8b8c-47b8-a70e-3b7c2940c715 	POST	 undefined /auth 
2025-05-14	16:19:39 	 8e05c6b6-fc10-4d33-b671-8091bff1602a 	GET	 undefined /api.dummy 
2025-05-14	16:19:48 	 da89afc4-1384-4821-a80d-b685bfc2c8f9 	GET	 undefined /api.dummy/products 
2025-05-14	16:19:59 	 c98645c2-d8f3-4dc5-95a0-73f8755c2521 	GET	 undefined /api/dummy/ 
2025-05-14	16:20:02 	 bba3dfac-105c-4f53-82d6-650d8d8abfd6 	GET	 undefined /api/dummy 
2025-05-14	16:20:07 	 221bdca9-c4e4-484e-a6bf-a641bcca7d0c 	GET	 undefined /api/dummy/products 
2025-05-14	16:20:33 	 e5aa0cbf-7fa3-4934-a9ad-a73e5cae4336 	GET	 undefined /api/dummy/carts 
2025-05-14	16:21:32 	 d6406f38-9788-4e50-b949-b8f0948e99c9 	GET	 undefined /api/dummy/carts 
2025-05-14	16:22:16 	 1675b10e-1de8-4a46-93c9-d4f367a99e4b 	GET	 undefined /api/dummy/carts 
2025-05-14	16:23:46 	 81e8cebc-84c4-46d8-b8e6-4ac919bab287 	GET	 undefined /api/dummy/products 
2025-05-14	16:27:12 	 3a679b7c-395c-4001-bf61-28bd7d874a51 	GET	 undefined /auth 
2025-05-14	16:27:25 	 2d4a0488-23a8-41d3-9402-fd6722967893 	POST	 undefined /auth 
2025-05-14	16:27:42 	 c4d03f80-a773-4f4a-814a-0fca42893aca 	GET	 undefined /api/dummy/products 
2025-05-14	16:31:58 	 af8f0f01-ce2f-4898-ac7c-d9d328ec5795 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:32:29 	 d0a209c2-f63f-485f-9548-c0677b19e9ba 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:32:41 	 50d2fcef-45f7-4362-a808-e2d4d2da616a 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:37:47 	 09d5828e-3b41-45d6-89d8-24b1dfd21c18 	GET	 http://localhost:5173 /?limit=10&skip=10 
2025-05-14	16:37:52 	 4048a878-244d-46c3-8bfb-fa2ccc5b85c9 	GET	 http://localhost:5173 /?limit=10&skip=10 
2025-05-14	16:38:51 	 89fee21c-1b8a-4452-aa30-97efc352913a 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:40:31 	 d99736a5-d016-4a8e-b6cf-96711ba45d16 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:41:15 	 478463ab-46db-4625-a165-7a6c3733cdbd 	POST	 undefined /auth 
2025-05-14	16:41:29 	 db6ce2e7-8389-4df9-9f53-023e8f2e28f1 	GET	 undefined /api/dummy/products 
2025-05-14	16:41:43 	 b8a9f5fd-617c-4856-bdfd-bd1060be31ed 	GET	 undefined /api/dummy/ 
2025-05-14	16:41:45 	 f896fd3b-9da9-4921-ba78-7352a943e889 	GET	 undefined /api/dummy 
2025-05-14	16:41:47 	 4bec2645-c081-4203-9a5e-698df44bd84f 	GET	 undefined /api/dummy 
2025-05-14	16:42:02 	 078714ac-7a02-4c17-9862-911980151b32 	POST	 undefined /auth 
2025-05-14	16:42:13 	 975dd0f9-e01c-42a4-8108-c13f67d073c4 	GET	 undefined /api/dummy/ 
2025-05-14	16:42:18 	 153c20a4-baef-425d-9716-eb6349115d3f 	GET	 undefined /api/dummy/products 
2025-05-14	16:42:20 	 088400c7-e091-46d2-aada-05642b546ec3 	GET	 undefined /api/dummy/products 
2025-05-14	16:42:30 	 e1d246e8-caf3-4bd6-b0a1-c94356032bd0 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:45:54 	 82b03997-2afb-4b88-bfba-1ef8a0d67834 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	16:45:54 	 d6802cb9-0da3-4d3e-a537-b087192bb3f9 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:46:09 	 35a66164-ac04-494a-a3c8-658ca7a94a4e 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	16:46:09 	 6555a7dd-e10e-4e47-a10f-f9266dcdd664 	GET	 http://localhost:5173 /api/dummy/products 
2025-05-14	16:46:10 	 00931a8e-b01d-481f-a901-f1f15a8f3b40 	GET	 http://localhost:5173 /category-list 
2025-05-14	16:49:55 	 7f87845d-f6a7-40d3-853c-0fd3a5ed8a67 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	16:49:55 	 39fc3e92-ef00-4a21-a91c-093ef4cef0df 	POST	 http://localhost:5174 /auth 
2025-05-14	16:49:55 	 0afacf90-5796-4682-bdda-295fe4ff39b5 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:49:55 	 25bd2581-501b-4be3-a0c7-ade7c11a20b7 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:50:36 	 e7db6194-0ede-41ba-adf8-b3d680815729 	OPTIONS	 http://localhost:5174 /users 
2025-05-14	16:50:36 	 a8d54d94-8c56-40cb-99f3-3c93a7ae49b3 	GET	 http://localhost:5174 /users 
2025-05-14	16:53:30 	 3e1df965-64a0-4f33-bdf2-2ebc5b684365 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	16:53:30 	 d90f44d6-32cf-4314-9a19-cc1ee0d6cc63 	POST	 http://localhost:5174 /auth 
2025-05-14	16:53:31 	 b151dc10-9b18-41a5-8f0a-cc14445f2e33 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:53:31 	 af09d8a3-8dea-4142-9bc6-ff662807d1ca 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:54:01 	 7c544331-e9b5-4190-9c51-c39592065ce1 	GET	 undefined / 
2025-05-14	16:54:01 	 8ab34811-3fcb-453f-a80f-18434fcf063c 	GET	 undefined /css/styles.css 
2025-05-14	16:54:01 	 233e8716-6db6-467a-92e4-da5236dca797 	GET	 undefined /favicon.ico 
2025-05-14	16:56:45 	 810c346e-a6bf-4ed3-ac42-da3c61c6491e 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	16:56:45 	 da86a6a5-8a57-4d81-bfbc-a7239021ee08 	POST	 http://localhost:5174 /auth 
2025-05-14	16:56:46 	 b8ac7a3a-c923-4c67-96ce-7d7d4b5f1300 	OPTIONS	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:56:46 	 1d1e1c95-6081-47a9-9ab0-4e7406186fc1 	OPTIONS	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:56:46 	 c4384cc4-7aeb-45d8-9941-1d0240c6d74b 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:56:46 	 fd893db5-a164-436d-86bf-6dd02389d039 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:57:17 	 32befd26-149d-4965-ac3d-b3aef56003bf 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	16:57:17 	 ca7c6aa1-f635-4117-9152-4e853664d1cf 	POST	 http://localhost:5174 /auth 
2025-05-14	16:57:17 	 c815232d-d66a-4f1e-8c44-a50937d55da1 	OPTIONS	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:57:17 	 c0ff658a-c16e-4361-894d-80f9d6cf21ab 	OPTIONS	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:57:17 	 70bd1184-a9b1-448a-84d0-1929ced1d3eb 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	16:57:18 	 87e0531d-9b9f-4599-9efe-f4a5fddc8715 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:04:20 	 79d4d121-da53-4ac1-baba-510a1fdbc4e4 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:04:20 	 457ca418-3243-4035-8fcc-5eddcb19c5f5 	POST	 http://localhost:5174 /auth 
2025-05-14	17:04:20 	 1d304e23-3e6a-4587-a882-1f39e720bd1f 	OPTIONS	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:04:20 	 df9a2798-d88d-4bc3-9092-b2dabd981727 	OPTIONS	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:04:20 	 2a30a143-7df0-49a4-b8af-f98766f64635 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:04:21 	 49d51bd2-4d49-4fd5-b805-aebb14911c50 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:04:47 	 c9f0c049-519b-4d12-b81c-6f0c3a662b42 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:04:47 	 3d3f612a-95ff-4ceb-8469-627f9b6432f1 	POST	 http://localhost:5174 /auth 
2025-05-14	17:04:47 	 d41eb3e9-c12e-4468-a1f5-21a8c8a28cd4 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:04:47 	 3eb11ee4-9db3-4896-bbab-13f4142f7971 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:08:19 	 305e44e4-ea04-4f34-90fd-e23953983bc3 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:08:19 	 a638eb29-2687-4d70-80e5-a7b562f83b76 	POST	 http://localhost:5174 /auth 
2025-05-14	17:08:19 	 1a28dc6a-0935-4438-bbbe-367b96bb8c57 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:08:20 	 745af842-f143-4349-9bf8-7095b241df02 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:10:58 	 39076580-7a59-4b47-9188-12c6631a9e2a 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:11:42 	 5320177c-3a44-4006-acd1-751bdb07b0a0 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:11:42 	 3e3aeb52-9657-4e0d-b67c-ca9bdd2732f6 	POST	 http://localhost:5174 /auth 
2025-05-14	17:11:42 	 76ed2a14-915e-471c-8121-ce1a217af589 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:11:43 	 4c73492f-ec82-456f-8577-0f330fe11082 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:15:00 	 6375294f-80ed-414b-8799-dd15c496e5da 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:15:00 	 cc4bf8dc-5208-4d7b-b6dd-633011e14464 	POST	 http://localhost:5174 /auth 
2025-05-14	17:15:01 	 dcfb81fb-3c24-4329-9f86-5011b81ce82f 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:15:01 	 a55d0de7-2618-4f37-8613-836e78ad882f 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:15:34 	 9ed1f0d9-fb11-4be1-a7d7-0e9832e116bf 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:15:34 	 6a396574-b2e4-4d1d-823f-be2925cfb7ce 	POST	 http://localhost:5174 /auth 
2025-05-14	17:15:34 	 8414b138-26e4-4b78-9edc-6ef49d39de31 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:15:35 	 1c1ecd06-e1a4-455d-8e68-98fddb4ea20f 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:15:53 	 36c67337-f26e-4518-9c4e-466ab18fd337 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:15:53 	 14d2bc26-5dd7-43ec-9a2e-396f61399793 	POST	 http://localhost:5174 /auth 
2025-05-14	17:15:54 	 3b45a287-dcc8-4bdd-82de-bad2bf46aa1e 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:15:54 	 31fbe861-c4cf-43dd-b8e5-74a82013ef75 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:16:24 	 b75b9c4b-04be-4f4e-9049-0d099d13f984 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:16:24 	 56398963-c33b-414c-bb3e-ccc589ba451b 	POST	 http://localhost:5174 /auth 
2025-05-14	17:16:24 	 04cb3bef-82aa-469d-8549-de7a2722c87a 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:16:25 	 66b7524e-d382-4d13-8f59-b3368fd27ba1 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:16:58 	 b7e66bdf-d832-4285-96d0-8a5af46113f4 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:17:07 	 067b8d1c-f183-430d-8117-b55645705f4e 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:17:34 	 19d97a84-b570-41ce-8c98-8335582a56c6 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:17:34 	 9c72531c-0672-44d0-b7fa-a1e539a019c6 	POST	 http://localhost:5174 /auth 
2025-05-14	17:17:34 	 c1cc4d99-db27-4cb8-9ce6-1d3317355b82 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:17:34 	 00420d36-f2d9-4f82-8874-676aad079103 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:17:53 	 d03728a7-006e-4dda-a42b-5a0d7ba263e5 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:17:53 	 c268b392-e900-4ab0-a028-97564d97d639 	POST	 http://localhost:5174 /auth 
2025-05-14	17:17:53 	 f0084077-a94b-4263-83f2-defc11d89e46 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:17:54 	 8aa9db4f-3bfa-47da-9740-383060889c18 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:18:12 	 f2b0376f-7d8f-4dfa-976f-ae223d03722e 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:18:37 	 5783cd62-bbe0-44ae-86fd-4612f1b0c8d9 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:18:46 	 8c676443-d8b4-41b9-864b-3f555e36b444 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:19:19 	 02bcf9f8-1bba-4bba-a8e5-eb1f3b27309e 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:20:28 	 8f93409f-60f0-4d8f-9a9d-e39850caf806 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:20:54 	 a8364673-3cea-4ca3-95a5-e349f1a92387 	GET	 http://localhost:5173 /category-list 
2025-05-14	17:21:13 	 a107aac8-6b7e-4d1c-9893-b102eba91dba 	OPTIONS	 http://localhost:5174 /auth 
2025-05-14	17:21:13 	 b22ee718-f26b-4d14-bc81-91f2dd69a647 	POST	 http://localhost:5174 /auth 
2025-05-14	17:21:14 	 6c41f5bc-4dda-4c6e-be10-a15bf4ed45aa 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:21:14 	 6a0cb4dd-2397-489e-acb6-1dae8599a889 	GET	 http://localhost:5174 /api/dummy/products 
2025-05-14	17:22:32 	 2c217692-8a9d-44b0-98b5-48caec2f866f 	GET	 http://localhost:5173 /api/dummy/products 
